smiles	MW	LogP	TPSA	HBA	HBD	RotB
CC1=Cc2cc(F)ccc2OC1CC(N)CC(=O)NCc1ccccc1	354.174	3.414	64.350	3.000	2.000	6.000
CC(C(=O)c1ccc(F)c(F)c1)C1C(CN)CC2CC(N)CC1C2	336.201	3.122	69.110	3.000	2.000	4.000
COc1ccc(CC2CNC2N=CC(=O)NCc2cc(F)cc(F)c2)cc1	373.160	2.449	62.720	4.000	2.000	7.000
CN(C)Cc1ccc(NCc2cccc(-c3ccccc3)n2)cc1CN	346.216	3.881	54.180	4.000	2.000	7.000
CC(=O)NCC1=CC(S(=O)(=O)Cc2ccc(F)cc2)C=CC=C1F	353.090	2.595	63.240	3.000	1.000	5.000
CC#CCN1CCNCC1c1c[nH]c2cc(NCC(F)(F)F)ccc12	350.172	3.112	43.090	3.000	3.000	4.000
NCC1CC(c2nc3cc(F)c(F)cc3[nH]2)C(CO)CC1C(F)(F)F	363.137	3.080	74.930	3.000	3.000	3.000
CCC(Nc1cccc(OC)c1)NC(c1ccccc1)c1ccccn1	347.200	4.617	46.180	4.000	2.000	8.000
CCN1C(CNCC(F)CF)=CC(c2ccc(N)cc2)C(C)=C1CN	350.228	2.702	67.310	4.000	3.000	8.000
CN(CN(C)C1CCC2CCC(c3ccccc3)NC(=O)C2C1)C(=O)O	359.221	2.922	72.880	3.000	2.000	4.000
CN(CCNC(=O)CN1CCN(c2ccccc2)CC1)Cc1ccccc1	366.242	2.057	38.820	4.000	1.000	8.000
CNC1=c2cc(NC(=O)CN3CCC(NCCCF)CC3)ccc2=C1C	360.233	0.551	56.400	4.000	3.000	8.000
CCC1=C(C(N)=O)c2cc(Oc3ccc(OC)cc3)ccc2CC1C	337.168	4.329	61.550	3.000	1.000	5.000
CC1C=C(CNC(C)C(N)=O)C1=Cc1ccc(-c2ccccc2)nc1	333.184	3.172	68.010	3.000	2.000	6.000
CNC(=O)c1cc2c(cn1)C(CN)Cc1cc(CCC(C)C)ccc1-2	337.215	3.295	68.010	3.000	2.000	5.000
CN(Cc1ccc(F)cc1)C1CCCN1C(=O)CC(N)Cc1ccccc1	369.222	3.166	49.570	3.000	1.000	7.000
CCN1CCc2ncc(CN)c(Cc3ccccc3)c2CCNCC1C	352.263	2.530	54.180	4.000	2.000	4.000
CCNC1CC(CN2CCC(c3c[nH]c(N)c3)C2)C(c2ccccc2)C1	352.263	3.558	57.080	3.000	3.000	6.000
NCC(CCC(F)(F)F)N1CCCC1C(=O)NCc1ccccc1F	361.178	2.576	58.360	3.000	2.000	7.000
CNCC(Cc1cc(F)ccc1F)NCCCN(C)C(=O)N1CCCC1	368.239	2.223	47.610	3.000	2.000	9.000
CC1CCN(C(=O)Cc2ccc(C(C)C(N)CC(F)(F)F)cc2)C(C)C1	370.223	4.259	46.330	2.000	1.000	5.000
CC(CC1CC1)NCc1c[nH]c(N2CCN(C)CC2=O)c1CC(F)F	354.223	2.379	51.370	3.000	2.000	8.000
CN(C)CC(=O)N1CCC(CNCC(=O)Cc2ccccc2F)CC1	349.217	1.327	52.650	4.000	1.000	8.000
CCc1c(C)cc(CN(C)CC(=O)N2CCCC2)c2c1NC(C)CNC2	358.273	2.515	47.610	4.000	2.000	5.000
COCc1ccc(CC2CCC(N)C(C(=O)NCCCF)C2)c(C)c1	350.237	2.903	64.350	3.000	2.000	8.000
CCN(CCN(C)C(=O)c1cccc2ccccc12)Cc1ccc(O)cc1	362.199	4.140	43.780	3.000	1.000	7.000
NC(COc1cc(F)ccc1F)C(N)Cc1ccc(C(F)(F)F)cc1	360.126	3.260	61.270	3.000	2.000	6.000
NC(CCCC(F)(F)F)C(=O)N1CCCC1C(=O)CC(F)(F)F	348.127	2.559	63.400	3.000	1.000	6.000
CC(c1cccc(F)c1)C1CCC(N(C)CCC(N)C(=O)N2CCC2)C1	361.253	2.979	49.570	3.000	1.000	7.000
CC(=O)c1[nH]c2ccc(CC(N)CC(F)(F)F)cc2c1CCN(C)C	355.187	3.297	62.120	3.000	2.000	7.000
CCC1CN(N2CCCC(N)C2)CCC1C(=O)NCC(F)(F)F	336.214	1.351	61.600	4.000	2.000	4.000
COCc1cccnc1C(=O)NC1=CC=C(NCCC(F)(F)F)C1	341.135	2.671	63.250	4.000	2.000	7.000
Cc1c(C=Cc2nccn2C(C)CN)cc(-c2ccccc2)cc1CC(C)N	374.247	4.438	69.860	4.000	2.000	7.000
NCC(Cc1ccccc1)C1CCC(C(N)Cc2ccccc2)CC1=O	350.236	3.359	69.110	3.000	2.000	7.000
CCC(NC(C)C1C(F)CC[SH]1(C)=O)C(=O)NCC(F)(F)F	348.149	1.178	58.200	3.000	3.000	6.000
CCC(CC(N)Cc1ccccc1)(CN1CC2CCCC1CC2)C(N)=O	357.278	3.093	72.350	3.000	2.000	8.000
CC1C(NS(C)(=O)=O)=CC=C2C=CC=C(CCN3CCCCC3)C1C2	362.203	3.374	49.410	3.000	1.000	5.000
O=C(CN1CCC(OCCO)C1)NC(c1ccccc1)c1ccc(F)cc1	372.185	2.115	61.800	4.000	2.000	8.000
O=C(CNC1CCC(CCNC(=O)C2CCO2)CC1)c1cccc(F)c1	362.201	2.452	67.430	4.000	2.000	8.000
CCN1Cc2c(NCCC(C)C)ccc(OC)c2CC1C(=O)N(C)C	347.257	2.988	44.810	4.000	1.000	7.000
CN(C)CCC(N)c1cccc(-c2cccc(NC(=O)C(F)CF)c2)n1	362.192	2.946	71.250	4.000	2.000	8.000
COCCCCN1CC(CC(=O)O)C(c2cc(F)ccc2F)CC1=O	355.160	2.798	66.840	3.000	1.000	8.000
NC(Cc1ccccc1)C(O)C1=C(c2ccc(OC(F)F)cc2)C=C1	343.138	3.542	55.480	3.000	2.000	7.000
CNC1=c2ccc3c(c2C1)NC=C(NCCCc1cc(F)ccc1F)N=3	354.166	1.915	48.450	4.000	3.000	6.000
CC(Cc1ccccc1)NC(=O)C1CCCN1CC=CCN1CCOC1=O	371.221	2.207	61.880	4.000	1.000	8.000
CC(c1ccc(-c2ccc(=O)[nH]c2)cc1)C(N)Cc1ccc(F)cc1F	354.154	3.994	58.880	2.000	2.000	5.000
CC(=O)NC1=NC=C[SH]1CN1CCC(C(N)Cc2cccc(F)c2)C1	364.173	1.953	70.720	4.000	3.000	5.000
NC(Cc1ccc(C(=O)O)cc1)C(=O)N1CCCC1Cc1ccccc1	352.179	2.488	83.630	3.000	2.000	6.000
CCc1ccc(CN2CCC(C(N)CC(N)C(=O)N(C)C)CC2)cc1	346.273	1.594	75.590	4.000	2.000	7.000
CC(c1ccccc1F)C(N)CCC1CC(NCC(=O)N2CCCC2)C1	361.253	3.027	58.360	3.000	2.000	8.000
CCOCC(=O)N1Cc2ccccc2CC(c2ccc(CN)c(CC)c2)C1	366.231	3.413	55.560	3.000	1.000	6.000
CC1CCCN(C(=O)C(C)NCC(=O)NC(C)Cc2cccc(F)c2)C1	363.232	2.110	61.440	3.000	2.000	7.000
CCCC1(NC(=O)C2CCN(C(=O)CC)CC2)CCCN1C(=O)CC	351.252	2.280	69.720	3.000	1.000	6.000
CC(C)C(CC(=O)NCc1c(F)cccc1F)C(N)C(=O)N(C)C	341.191	1.659	75.430	3.000	2.000	7.000
CN1CN(CC(=O)NCC2CC2)CC(NCc2ccc(F)cc2)C1=O	348.196	0.542	64.680	4.000	2.000	7.000
NC(CC(=O)NC(c1ccc(F)cn1)C(F)(F)F)Cc1ccccc1	355.131	2.900	68.010	3.000	2.000	6.000
CNC1CC(=O)N(Cc2ccc(CN)c(-c3ccccc3)c2)C(CC(F)F)C1	387.212	3.547	58.360	3.000	2.000	7.000
N#CC1CCCC1CCN1CCCC(Cc2ccccc2C(N)=O)C1	339.231	3.370	70.120	3.000	1.000	6.000
CCn1c(=O)cc(C(C)C(N)C(F)(F)F)n1Cc1cc(F)ccc1C	359.162	3.159	52.950	4.000	1.000	5.000
CCCCC(NCCc1ccccc1)C(=O)N1CCCC(O)(c2ccccc2)C1	394.262	3.888	52.570	3.000	2.000	9.000
Cn1c(CNCC2CCN(CCC(=O)O)CC2)cnc1C(F)(F)F	348.177	1.715	70.390	5.000	2.000	7.000
CCN1CC(C)C2CNCCC3(C)CCC3CCC2CCC1C(N)=O	349.309	3.014	58.360	3.000	2.000	2.000
COC1=CC(c2ccc(-c3ccc(OC)cc3)cc2C=CCC(N)=O)C=C1	361.168	4.435	61.550	3.000	1.000	7.000
CC(CN1CCC(C(N)CCO)CC1)C1(c2ccc(F)cc2)C=C1	332.226	2.691	49.490	3.000	2.000	7.000
CCCn1c(CN(CN)C(=O)CC2CCCC2)cnc1C(F)(F)F	346.198	3.137	64.150	4.000	1.000	7.000
CC(C)NC(CC#N)C(=O)C1CCCCC1C(=O)NC1CCCCC1	347.257	3.091	81.990	4.000	2.000	7.000
O=C1NCN(CCNCc2ccccc2)CC(O)C1c1ccccc1F	357.185	1.449	64.600	4.000	3.000	6.000
CCC(N)C1=CN(CCC(=O)N(C)Cc2cc(F)ccc2F)CC1	337.197	2.640	49.570	3.000	1.000	7.000
Cc1cccc(CCC(=O)NC(C)CNC(=O)c2ccccc2Cl)c1	358.145	3.516	58.200	2.000	2.000	7.000
CC(c1cc(F)c(Cc2ccc(F)cc2)cn1)C(N)Cc1ccc[nH]1	341.170	3.952	54.700	2.000	2.000	6.000
CNc1cc(-c2ccc(OCCCF)c(OC)c2)cc(N)c1C(C)C	346.206	4.848	56.510	4.000	2.000	8.000
CN(C)C(=O)C1CCN(C(=O)CCCC(N)CC2=CCCCC2)CC1	349.273	2.701	66.640	3.000	1.000	7.000
CSCCNC(=O)CCC(C)(N)C(=O)N1CCCC1CC(C)C	343.229	2.000	75.430	4.000	2.000	9.000
COc1cccc(CNCC2CCN(C(=O)NCc3ccccc3)CC2)c1	367.226	3.407	53.600	3.000	2.000	7.000
CC#CCN1CCC2=NC=C(NCCC(N)Cc3ccc(F)cc3F)C2C1	372.213	2.456	53.650	4.000	2.000	7.000
CN(CNC(=O)Cc1ccc(C(F)(F)F)cc1F)Cc1ccccn1	355.131	2.988	45.230	3.000	1.000	6.000
CC(C)C(C)C(=O)NNCC(=O)N1CCCC1C#Cc1ccc(F)cc1	359.201	2.081	61.440	3.000	2.000	5.000
NC1C(=O)C(Cc2cccc(Cl)c2)CCCN1C(=O)CC(F)F	344.110	2.630	63.400	3.000	1.000	4.000
COc1ccc(Cc2cccnc2Nc2ccc(CCN)cc2)cc1	333.184	3.926	60.170	4.000	2.000	7.000
COc1cccc(CNC(=O)C2=CC=C3C=C(CCN)CC3C(C)=C2)c1	350.199	3.419	64.350	3.000	2.000	6.000
CN1CCCN(C(=O)CN(CC(=O)Cc2ccccc2)Cc2ccccc2)C1	379.226	2.422	43.860	4.000	0.000	8.000
CC1CCN(CC(=O)NCC(=O)N2CCC2CN2CCC(C)(C)CC2)C1	364.284	1.167	55.890	4.000	1.000	6.000
NC(=O)C1=CC=CC(CN(CC2CCC(N)CC2)C(F)(F)F)C=C1	343.187	2.480	72.350	3.000	2.000	5.000
CC1CCN(C(=O)CNC(=O)c2ccc(NCCCC3CC3)cc2)CC1	357.242	3.277	61.440	3.000	2.000	8.000
CN(C)CC1CN(CCc2ccccc2CC(N)CC(F)(F)F)C1=O	357.203	2.071	49.570	3.000	1.000	8.000
CC#CCCN1C2CCC(CN)CC2(CC)CN1C(=O)CC(C)Cc1ccccc1	409.309	4.252	49.570	3.000	1.000	8.000
CCc1ccc2c(c1)C(C(=O)NC)=CC(CNC(=O)C1CC1)C(CN)C2	355.226	1.652	84.220	3.000	3.000	6.000
CCC(N)CC(=O)C1=CC=CC(C(=O)C=Cc2ccc(O)cc2)C(F)=C1	355.158	3.637	80.390	4.000	2.000	7.000
N=C(c1ccc(F)cc1)N(CC1CCCC1)C(N)Cc1ccccc1	339.211	4.171	53.110	2.000	2.000	6.000
CC1(O)CCN(C2=CC=C(CCC3C=CC(NCC(=O)N4CCCC4)C3)C2)C1	385.273	2.594	55.810	4.000	2.000	7.000
CC=CCCN1C=CC2=CC(=C1)NC(C)C(=O)N=C(Br)C=C2F	379.070	3.715	44.700	3.000	1.000	3.000
CN1C(=N)NC(CC(=O)NCc2ccccc2)CC1c1cc(F)ccc1F	372.176	2.941	68.220	2.000	3.000	5.000
CC(C)C(CN1C(=O)CC(C)C2CC(N)CCN21)c1ccccc1	329.247	3.001	49.570	3.000	1.000	4.000
NC1CC2=C(C1)N(CC(F)(F)F)CCCCCc1ccccc1C=N2	351.192	4.029	41.620	3.000	1.000	1.000
CCN(Cc1ccc(NCCc2ccccc2)cc1)C(=O)Nc1cccnc1	374.211	4.790	57.260	3.000	2.000	8.000
CN(Cc1ccccc1)Cc1c[nH]nc1-c1c[nH]c(-c2ccn(C)c2)c1	345.195	4.042	52.640	3.000	2.000	6.000
CC(C)C(=O)N1CCCC(CNC(=O)NC2CCC(c3ccccc3)C2)C1	371.257	3.517	61.440	2.000	2.000	5.000
CC(NCC(=O)NCC1=CC=C2C(F)=CC=C2C1)C(=O)N1CCC(F)C1	363.176	1.701	61.440	3.000	2.000	6.000
CCC(=O)c1ccc(CNCC(O)c2cc(F)ccc2F)c(CC)c1	347.170	3.943	49.330	3.000	2.000	8.000
CC1CCC(N2CCC(NC(=O)Cc3ccccc3)C2)CCC1N	329.247	2.326	58.360	3.000	2.000	4.000
CC(Nc1ccc(CC(C(=O)N2CCCC2C)C2CCC2)cc1)C(=O)O	358.226	3.541	69.640	3.000	2.000	7.000
NC(c1cc(F)ccc1F)C(CC1CC1)CC(C(=O)O)N1CCCC1	352.196	3.320	66.560	3.000	2.000	8.000
CNc1ccc(CN(C)NCC(=O)NCc2cc(F)ccc2F)cc1C	362.192	2.568	56.400	4.000	3.000	8.000
CCC(N)CC1CCN(c2ccc(Cc3ccccc3)cc2)CC1O	338.236	3.592	49.490	3.000	2.000	6.000
CNCC(CC(=O)NCC(F)(F)F)NCCC1CCN(C(F)(F)F)C1	378.185	1.464	56.400	4.000	3.000	9.000
CCN1CC(NCC(=O)O)C1Cc1cc(F)c(Cl)c(Cl)c1	334.065	2.422	52.570	3.000	2.000	6.000
NC(CCC(F)F)CC(=O)Nc1ccc(-c2ccc(F)c(F)c2)nc1	355.131	3.728	68.010	3.000	2.000	7.000
CCC(Cc1ccccc1)CC(N)C=CC1=C2CCN(C(=O)CN)CCC12	367.262	3.036	72.350	3.000	2.000	8.000
C#CCNCCCC(N)C1CCCN(C(=O)NC2CCCCCC2)CC1	362.305	2.851	70.390	3.000	3.000	7.000
CCOC1=CC(CN)C(CC(C)NCc2ccc(F)cc2F)=CC=N1	349.197	3.297	59.640	4.000	2.000	8.000
CC#Cc1c(O)cc(CN2CCC(C(C)CC)CC2)nc1CC(N)CC	357.278	3.697	62.380	4.000	2.000	7.000
CC#CCCN1C(c2ccc(F)cc2)=CC(C(N)CCC(N)=O)C1C	343.206	2.493	72.350	3.000	2.000	7.000
Cc1ccc(Cc2nc3ccccc3n2CCC(N)CCC(C)C)cc1	349.252	5.089	43.840	3.000	1.000	8.000
CCC(C)(CNCc1ccccn1)CN1CCc2ccccc2C(C)C1	351.267	4.249	28.160	3.000	1.000	7.000
OC1CC(NCc2ccc(OC(F)(F)F)cc2)CCN1Cc1ccccc1	380.171	3.658	44.730	4.000	2.000	6.000
CNC1=C(c2ccccc2OC)C(C)CN(CCCNC(=O)C2CC2)C1	357.242	2.494	53.600	4.000	2.000	8.000
NCC1CCC(c2cc(F)c(CN3CCC(F)CC3)cn2)CC1N	338.228	2.324	68.170	4.000	2.000	4.000
CC(=O)Cc1ccc(C(C)CC(N)CC(=O)N2CCC(F)C2)cc1C	348.221	2.908	63.400	3.000	1.000	7.000
CCCC(C(=O)NCc1ccccc1)c1cc(CN)cc2c1CCN2C	351.231	3.338	58.360	3.000	2.000	7.000
CC(=O)N1CCC(Nc2ccc(-c3ccc(C(C)N)nc3)cc2)CC1C	352.226	3.580	71.250	4.000	2.000	4.000
COC1=CC=CC(c2ccc(CNCC(N)Cc3ccccc3)cn2)C=C1	361.215	3.481	60.170	4.000	2.000	8.000
NCC1CC(C(N)Cc2ccccc2)N(Cc2ccc(F)c(F)c2)C1=O	359.181	2.211	72.350	3.000	2.000	6.000
CC(N)CCCCC(=O)N1CCN(C(=O)c2ccc(F)cc2)CC1C	349.217	2.406	66.640	3.000	1.000	6.000
CN(N)CCCCCNC(=O)CC1CCNCC1c1ccc(F)cc1F	368.239	2.140	70.390	4.000	3.000	9.000
CS(=O)(=O)N1CCCC1CNC(=O)CC(N)Cc1cc(F)ccc1F	375.143	0.765	92.500	4.000	2.000	7.000
NCCC(CCN1CCC(N)CC1)c1ccc(-c2ccc(F)cc2)cc1	355.242	3.738	55.280	3.000	2.000	7.000
CC1CNCC(Cc2c[nH]c3ccc(NCCCc4ccc(F)cc4)nc23)C1	380.238	4.535	52.740	3.000	3.000	7.000
CCC1N=C(NC(C)C)C(C)=C1CN1CCC(C(F)(F)C(F)(F)F)C1	367.205	4.011	27.630	3.000	1.000	5.000
CCOC(=O)C(NCC(=O)C(C)CC(=O)NC1CC1)c1ccc(F)cc1	364.180	1.893	84.500	5.000	2.000	10.000
NC(CN1CCN(C(=O)CCC2CC2)C(F)C1)c1cc(F)ccc1F	355.187	2.595	49.570	3.000	1.000	6.000
Cn1c(CC(F)c2ccc(F)cc2)ccc1C(=O)NCCc1cc[nH]c1	357.165	3.718	49.820	2.000	2.000	7.000
CC(N)C(=O)C(Cc1ccccc1)C1CCN(C(=O)CC2CC2)CC1	342.231	2.800	63.400	3.000	1.000	7.000
CCNC(=O)C(CN)c1ccc(N2CCC(C(C)C)CC2)cc1CC	345.278	3.300	58.360	3.000	2.000	7.000
CC(NC1CCC(NCc2ccccn2)CC1)SCC(=O)N1CCCC1	376.230	2.774	57.260	5.000	2.000	8.000
Cn1c(CNC(F)(F)F)ccc1C(Cc1ccncc1)NC1CC1	338.172	3.065	41.880	4.000	2.000	7.000
COc1cccc(-c2ccc(NC(N)CC(N)Cc3ccccc3)cc2)c1	361.215	4.019	73.300	4.000	3.000	8.000
CN(C)CCC=CC=CC1=C2CC(N)N(Cc3ccccc3)C(=O)C2=C1	349.215	3.004	49.570	3.000	1.000	7.000
CC(C)CC(N)C1CCC(CN2CCN(C(=O)NC(C)C)CC2)CC1	352.320	2.902	61.600	3.000	2.000	6.000
CCC1=CC(CCc2cccc3ccccc23)C=CC=C1S(N)(=O)=O	353.145	4.467	60.160	2.000	1.000	5.000
NC1CNCc2cccc(NCCCC(F)(F)c3ccccc3)c2C1=O	359.181	3.284	67.150	4.000	3.000	6.000
CCN(CC)C(=O)N1CCCC(NC(=O)CCCC(=O)NC)CC1C	354.263	1.724	81.750	3.000	2.000	7.000
NC(CN(CC(F)F)CC1CC1)c1nc(N2CCC(F)C2)ccc1F	360.194	2.746	45.390	4.000	1.000	8.000
COCC(CC1CCCCN1)C(C)(C)CC(=O)NC1CCC(F)C1	342.268	3.204	50.360	3.000	2.000	8.000
CS(C)(N)C(=O)NC1CCC(CCN(CCF)c2ccccc2)C1	355.209	3.669	58.360	3.000	2.000	7.000
NC(CC(=O)N1CCCC1)C1CC(=CC=C(F)C(F)F)CNC1=O	345.166	1.507	75.430	3.000	2.000	5.000
O=C(NC(Cc1c[nH]c2ccccc12)C(O)c1cccc(F)c1)C(F)(F)F	380.115	3.630	65.120	2.000	3.000	5.000
CC#CC(c1ccc(NC(C)C)c(Br)c1)C(N)C(=O)NCC	365.110	2.840	67.150	3.000	3.000	6.000
O=C(CCN1CCCCCC(Cc2ccccc2)C1)N1CCCNCC1=O	371.257	2.460	52.650	4.000	1.000	5.000
CC(C)N(CCN)C(CCC(=O)NCc1ccccc1)Cc1ccccc1F	385.253	3.503	58.360	3.000	2.000	11.000
CC1(C(F)(F)F)CCN(CCNCC(=O)c2ccccc2)CC1C#N	353.171	2.873	56.130	4.000	1.000	6.000
CCc1cc(N2C=NN(C)CC2)ccc1C(C)NCc1ccc(F)cc1	354.222	3.934	30.870	4.000	1.000	6.000
CC(CC(N)=O)c1cccc(COc2ccc(C(F)(F)F)cc2)c1	337.129	4.263	52.320	2.000	1.000	6.000
NC1(NC(=O)c2ccccc2)CCC(NCC(F)(F)Cc2ccccc2)C1	373.197	3.092	67.150	3.000	3.000	7.000
NCC(Cc1c[nH]nc1C1CCCC1)NCc1cc(F)c(F)cc1F	352.187	3.144	66.730	3.000	3.000	7.000
COc1c(F)cccc1C1CC2=CN=C(CN)CC2C(CCC(C)C)N1	359.237	3.977	59.640	4.000	2.000	6.000
CNc1ccc(C(F)CC(F)F)cc1CC(=O)c1ccc(CN(C)C)[nH]1	367.187	4.209	48.130	3.000	2.000	9.000
CC(NC(=O)c1cc(C=Cc2ccc(Cl)cc2)ccc1F)C(N)CO	362.120	3.087	75.350	3.000	3.000	6.000
O=C(NCOC1CCNCC1)N(Cc1ccccc1)Cc1ccccc1	353.210	3.125	53.600	3.000	2.000	7.000
CC(OC(c1ccc[nH]1)N1CCCN(Cc2ccccc2)CC1)C(=O)O	357.205	2.711	68.800	4.000	2.000	7.000
CC(=O)Nc1ccc(C2CCN(CCC(N)Cc3ccccc3)CC2)cc1	365.247	3.785	58.360	3.000	2.000	7.000
O=C(Nc1ccccc1)c1ccc(NCCNC(=O)C2CCC2)cc1	337.179	3.267	70.230	3.000	3.000	7.000
CN(C)C(=O)c1cc2c(cc1OCCCCC(N)Cc1ccccc1)CC2	366.231	3.606	55.560	3.000	1.000	9.000
CCC(C)NC1=C(C(N)=O)C2CCC1CN(C(=O)CC1CC1)CC2	333.242	2.172	75.430	3.000	2.000	6.000
CC(NCCc1ccc(F)cc1F)C(=O)c1ncccc1CCCN	347.181	2.655	68.010	4.000	2.000	9.000
NC1CC(C(=O)NCc2ccccc2F)CCN1CC(F)(F)F	333.146	2.001	58.360	3.000	2.000	4.000
Cc1cncc(-c2cccnc2C(C)C(Cc2ccccc2)C(C)C)n1	345.220	5.465	38.670	3.000	0.000	6.000
CCC(NC1CCC(N)CC1)C(C)c1ccc(OCCN)c(F)c1	337.253	2.905	73.300	4.000	3.000	8.000
NC1CCN(Cc2ccccc2)C(=O)CNCC2CCCCN2C(=O)C1	358.237	1.107	78.670	4.000	2.000	2.000
CSc1c(F)cccc1C(=O)CC1=CC=C(F)C(C(N)=O)C=C1	335.079	3.572	60.160	3.000	1.000	5.000
CN1CCC(C(N)NCC(=O)NCC(F)(F)c2ccccc2F)CC1	358.198	1.250	70.390	4.000	3.000	7.000
CC1CC(C(N)C(=O)NCCC(F)c2ccccc2F)CCC1N	339.212	2.433	81.140	3.000	3.000	6.000
NC(CC1CCCC1)CN1C=CN=C(c2ccccc2)N1CCC(F)F	362.228	4.000	44.860	4.000	1.000	8.000
CCC(N)CN1CCC(c2c[nH]c(-c3ccc(F)cc3)c2)CC1OC	345.222	3.710	54.280	3.000	2.000	6.000
Cc1ccc(CNCC(O)Cc2ccc(N3CCCC(N)C3)cc2)cc1	353.247	2.616	61.520	4.000	3.000	7.000
NCCc1cnc(-c2ccc(F)cc2)cc1CNC1CCC(N)CC1	342.222	2.748	76.960	4.000	3.000	6.000
CCC1C=C(C)C(CCC2CC2)C(CN)=C1c1nc(C(C)=O)c[nH]1	327.231	4.117	71.770	3.000	2.000	7.000
CC(C)C1CCN(C(=O)NCCN(c2ccccc2)C(C)C)CC1	331.262	3.979	35.580	2.000	1.000	6.000
CCC1Cc2ccc(Br)cc2CCN(CCC(=O)O)C1=O	353.063	2.877	57.610	2.000	1.000	4.000
CC1CNC(=O)c2cc(CNc3ccc(C(C)C)cc3)cn2CC(C)C1	353.247	4.629	46.060	3.000	2.000	4.000
CCc1c(C)c(Cc2ccc(OC(F)(F)F)cc2)cc(N)c1CN	338.161	4.088	61.270	3.000	2.000	5.000
CN1CCN(C(=O)CC(N)CC(C)(C)Cc2ccc(F)cc2F)CC1	353.228	2.415	49.570	3.000	1.000	6.000
COC1=C(C)Cc2cccc(OC(C(=O)NCC3CC3)C(C)C)c2C=C1	355.215	4.106	47.560	3.000	1.000	7.000
CN1CCCC(CC(N)CC(=O)NCc2cc(F)c(F)c(F)c2)C1=O	357.166	1.696	75.430	3.000	2.000	6.000
CCC(=O)c1c(NC)ccc(CN2CCC(C)C2)c1Nc1ccccc1C	365.247	5.215	44.370	4.000	2.000	7.000
NC1CCC2=CC(C=CN(CCN3CCCCC3)CC(=O)O)=C2C1	331.226	2.120	69.800	4.000	2.000	7.000
Cc1ccc(NCCc2ccn3c(=O)cc(NCC4CC4)cc3c2)cc1	347.200	4.084	45.540	4.000	2.000	7.000
N#CC1=CC(C2CCCN(CCCNc3cc4cc(F)ccc4[nH]3)C2)C=C1	364.206	4.457	54.850	3.000	2.000	6.000
CC(C)C(=O)N1CCCCCN1C(=O)CCC(N)CCCC(F)(F)F	365.229	3.239	66.640	3.000	1.000	7.000
CCN1CC(CC(N)Cc2ccc(NC(=O)C3CC3)cc2)CC(C)(C)C1	357.278	3.663	58.360	3.000	2.000	7.000
CCC1NCCC2C(=CC=CC2NCC(=O)NCCC(F)(F)F)C1=O	359.182	1.467	70.230	4.000	3.000	6.000
NC1CCN(Cc2ccc3ccccc3n2)CC1CC(O)CC(F)(F)F	367.187	3.087	62.380	4.000	2.000	5.000
CC(C)(CC(=O)NCC(=O)N1CCCC(F)C1)CC(N)Cc1ccccc1	377.248	2.440	75.430	3.000	2.000	8.000
O=C(NC1CCC(CCCNc2cccc(Cl)c(=O)n2)C1)N1CCCC1	378.182	3.261	74.330	4.000	2.000	6.000
CC1CCCC1CC(=O)CNC1CCC(C)(C)CN(CC(=O)N(C)C)C1	365.304	2.550	52.650	4.000	1.000	7.000
CCNC(=O)NCC(C)C1=NC(c2c(F)cc(F)cc2Cl)C=C1	341.111	3.625	53.490	2.000	2.000	5.000
CN(C)C(c1ccccc1)C(N)N(C)C1CCC(c2cc(F)ccc2F)C1	373.233	4.120	32.500	3.000	1.000	6.000
CS(=O)(=O)Cc1ccc(CC(N)CC(F)(F)C(F)CF)cc1F	359.098	2.573	60.160	3.000	1.000	8.000
CC(=O)N(CC1CCCCCC1)NCC(=O)NCc1ccccc1F	349.217	2.765	61.440	3.000	2.000	7.000
COc1cc(-c2ccc(Cl)cc2C(N)CCCCN)ccc1F	336.140	4.284	61.270	3.000	2.000	7.000
CN(C(=O)O)C1CCCCC(C(N)Cc2cc(F)ccc2F)CC1	340.196	3.783	66.560	2.000	2.000	4.000
N#CCN1CCN(CCC(=O)C2CC2c2cccc(C(F)(F)F)c2)CC1	365.171	2.909	47.340	4.000	0.000	6.000
CCN1C(=O)COC2C=CC=C1CC(C(N)CCc1ccc(F)cc1)C2	358.206	3.183	55.560	3.000	1.000	5.000
NC(CN1CCCC(NCc2ccccc2)C1)c1cc(F)ccc1F	345.202	3.219	41.290	3.000	2.000	6.000
CN1C(CCc2ccc(NCC(=O)O)cc2)C1CC(=O)c1ccccc1	352.179	3.071	69.410	4.000	2.000	9.000
NC(CC(F)(F)CCCn1ccc(-c2ccc(F)cc2)c1)C(=O)O	340.140	3.512	68.250	3.000	2.000	8.000
CCN(CCC(=O)NCC(F)(F)F)Cc1cccc(N)c1Br	381.066	2.922	58.360	3.000	2.000	7.000
CC#CCN1CC(NP(=O)(O)CCC(=O)O)CC(CC(C)C)=C1C	356.186	2.654	89.870	3.000	3.000	8.000
NC1CC2=CC=CC(=CC1=O)C(F)(F)CNCC(=O)N1CCC1CC2	351.176	1.315	75.430	4.000	2.000	0.000
CCN1C(CCC(=O)c2ccc(F)cc2)=Nc2ccccc2C1CC(C)N	367.206	4.633	58.690	4.000	1.000	7.000
NC(C(=O)N1CCCC1)C(C(=O)NCc1ccccc1)c1ccccc1	351.195	2.036	75.430	3.000	2.000	6.000
